major_slug,major_name,degree,total_major_credits,total_degree_credits,source,course_code,course_title,credits,category,req_group,req_group_pick,prereqs,coreqs,offered,notes,track_type
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,APAM-UA 1,Introduction to Asian/Pacific/American Studies,4,core_required,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,APAM-UA 200,Methods and Theory,4,core_required,,0,APAM-UA 1,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,APAM-UA 900,Senior Seminar,4,core_required,,0,APAM-UA 200,,varies,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,ELECTIVE-1,Asian/Pacific/American Studies Elective 1,4,major_elective,apam_electives,4,APAM-UA 1,,varies,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,ELECTIVE-2,Asian/Pacific/American Studies Elective 2,4,major_elective,apam_electives,4,APAM-UA 1,,varies,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,ELECTIVE-3,Asian/Pacific/American Studies Elective 3,4,major_elective,apam_electives,4,APAM-UA 1,,varies,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,ELECTIVE-4,Asian/Pacific/American Studies Elective 4,4,major_elective,apam_electives,4,APAM-UA 1,,varies,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
asian-pacific-american-studies-ba,Asian/Pacific/American Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,ANTH-UA 1,Introduction to Cultural Anthropology,4,core_required,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,ANTH-UA 101,Ethnographic Methods,4,core_required,,0,ANTH-UA 1,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,CLAS-UA 1,Introduction to Classical Civilization,4,core_required,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,ANTH-UA 900,Senior Seminar,4,core_required,,0,ANTH-UA 101,,varies,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,ELECTIVE-1,Anthropology and Classical Civilization Elective 1,4,major_elective,anthclas_electives,4,ANTH-UA 1,,varies,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,ELECTIVE-2,Anthropology and Classical Civilization Elective 2,4,major_elective,anthclas_electives,4,ANTH-UA 1,,varies,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,ELECTIVE-3,Anthropology and Classical Civilization Elective 3,4,major_elective,anthclas_electives,4,ANTH-UA 1,,varies,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,ELECTIVE-4,Anthropology and Classical Civilization Elective 4,4,major_elective,anthclas_electives,4,ANTH-UA 1,,varies,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
anthropology-classical-civilization-ba,Anthropology and Classical Civilization,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,ANTH-UA 1,Introduction to Cultural Anthropology,4,core_required,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,ANTH-UA 101,Ethnographic Methods,4,core_required,,0,ANTH-UA 1,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,LING-UA 1,Language and Mind,4,core_required,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,LING-UA 11,Phonetics and Phonology,4,core_required,,0,LING-UA 1,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,LING-UA 13,Morphology and Syntax,4,core_required,,0,LING-UA 1,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,ELECTIVE-1,Anthropology and Linguistics Elective 1,4,major_elective,anthling_electives,4,ANTH-UA 1|LING-UA 1,,varies,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,ELECTIVE-2,Anthropology and Linguistics Elective 2,4,major_elective,anthling_electives,4,ANTH-UA 1|LING-UA 1,,varies,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,ELECTIVE-3,Anthropology and Linguistics Elective 3,4,major_elective,anthling_electives,4,ANTH-UA 1|LING-UA 1,,varies,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,ELECTIVE-4,Anthropology and Linguistics Elective 4,4,major_elective,anthling_electives,4,ANTH-UA 1|LING-UA 1,,varies,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
anthropology-linguistics-ba,Anthropology and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
chemistry-bs,Chemistry,BS,74,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
